text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
avoid people who think owning a car is an achievement,0,0.0,2025-07-21T15:36:22.000Z,user6681217763659,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6999227008585729029,7529559445756855096,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,avoid people who think owning a car is an achievement,avoid people who think owning a car is an achievement,v2,10,True,False,True,False,False,False,True,False,False,True,substantive_v2_len
kudos mahali kuna wazee hapaharibiki jambo,0,0.0,2025-07-21T15:36:03.000Z,www.dankamau,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7337346503042860037,7529557702785254150,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5569f96fdd2932bfcd32415c4d155772~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b917fcc&x-expires=1775613600&x-signature=kLWnUHozmerRziREmI27TdVtgjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,kudos mahali kuna wazee hapaharibiki jambo,kudos mahali kuna wazee hapaharibiki jambo,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
hii ina taka itumiwe prezzo wa Sunday ukambani,0,0.0,2025-07-21T15:33:52.000Z,mayoness845,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7158141499325088774,7529558812265743160,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fbe5ace79785383900755d2fc33dee4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbd66958&x-expires=1775613600&x-signature=O5xk7HTzJzzl99X2FqQROGUObpY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,hii ina taka itumiwe prezzo wa Sunday ukambani,hii ina taka itumiwe prezzo wa sunday ukambani,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
saw the video and opted for silence,0,0.0,2025-07-21T15:29:32.000Z,achirodick,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6814533392895099910,7529557665459831557,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7336645088951336966~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d6df2556&x-expires=1775613600&x-signature=1guriEf2r1IZnOZoFaSkVu6v2sE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,saw the video and opted for silence,saw the video and opted for silence,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
if na struggle na rent how about the car,0,0.0,2025-07-21T18:26:34.000Z,mercywambui5753,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7508420173675365392,7529602318376387384,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f6233f7bb752deb2363cc7b35cc04c48~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=154124ed&x-expires=1775613600&x-signature=yc%2F0S3vVDb6xYsTRuCx2cmL0qWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,if na struggle na rent how about the car,if na struggle na rent how about the car,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
am 35 no house no car but I work tirelessly,0,0.0,2025-07-21T03:54:21.000Z,user8490799540803,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7167090333402153990,7529378504992113413,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/af491e085431fa03bf25a313b6087e4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=497beb4d&x-expires=1775613600&x-signature=dprKELL8vqj7rLbNbH5AMN4vxnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,am 35 no house no car but I work tirelessly,am 35 no house no car but i work tirelessly,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Uliona mzaee tolk to him,0,0.0,2025-07-21T21:51:34.000Z,morgante55_6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7286529759340643334,7529656117548040965,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ee17241d9477346ee9264a6622011877~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef6189c6&x-expires=1775613600&x-signature=hsj3KEUzcL5Nuxf%2BgnZkrDxUMB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Uliona mzaee tolk to him,uliona mzaee tolk to him,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
He apologized but the apology was worse than the post itself,0,0.0,2025-07-21T21:39:35.000Z,kayune2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7023480979029541889,7529653044108493574,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9b7dddd7e3b3139d5563c1fe1c5fd0e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f981a01d&x-expires=1775613600&x-signature=KwvpeiS7YmI%2BicEZwfdkM1AcTrc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,He apologized but the apology was worse than the post itself,he apologized but the apology was worse than the post itself,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
you never know who you will need tomorrow,0,0.0,2025-07-21T19:17:11.000Z,shakur695,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6993716092997272582,7529616350588240696,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/a42a47b5a444ac285e6c3ab76d522817~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1fd7c4f1&x-expires=1775613600&x-signature=r9OZCqyLV3TWxpSU%2FyBEUyvoqgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast2b,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,you never know who you will need tomorrow,you never know who you will need tomorrow,v2,8,False,False,True,False,False,False,True,False,False,True,substantive_v2_len
Hakuna kitu mbaya kana Ego,0,0.0,2025-07-21T10:35:00.000Z,joannaunderscore2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6918706626669691906,7529480674328265477,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9885edd00094824177926aa9fac9a966~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15442122&x-expires=1775613600&x-signature=h7rYyq%2Fi3E09pNR7kl3NZRvjjy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Hakuna kitu mbaya kana Ego,hakuna kitu mbaya kana ego,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
A new car today is an old model tomorrow,0,0.0,2025-07-21T10:47:42.000Z,haleemuno,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7005911667399148549,7529485027769320198,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f794f941bef14bcb39d2c03def72628~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ca12e5d&x-expires=1775613600&x-signature=%2FYPc8w5DX%2Fz9vUNo9TvenwtuVJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,A new car today is an old model tomorrow,a new car today is an old model tomorrow,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Tell him again Baba Sanura,0,0.0,2025-07-21T10:33:57.000Z,joannaunderscore2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6918706626669691906,7529479585643004678,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9885edd00094824177926aa9fac9a966~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15442122&x-expires=1775613600&x-signature=h7rYyq%2Fi3E09pNR7kl3NZRvjjy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Tell him again Baba Sanura,tell him again baba sanura,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Having a car gives you control of your movement,0,0.0,2025-07-21T20:02:48.000Z,vio5783,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7242346452541850630,7529628106035102469,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/984d738e94b244a077690877cd9ed5ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=24790234&x-expires=1775613600&x-signature=AJO80LK%2BiIWgp0kIoRhAScfeufE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Having a car gives you control of your movement,having a car gives you control of your movement,v2,9,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
sisi niwale wa Bora uhai tu,0,0.0,2025-07-21T14:04:29.000Z,mwanaamadi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7122321107524535302,7529535742747656966,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/32248b01f82e884bfaf75682b5d75c1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3ef75301&x-expires=1775613600&x-signature=dwHNLB%2Fy5deNmKO66a5aja%2FKvCs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,sisi niwale wa Bora uhai tu,sisi niwale wa bora uhai tu,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Mwambie maisha iko na kisengere nyuma,0,0.0,2025-07-21T10:18:08.000Z,user5537040393868,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7185860508451374085,7529477398053831429,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82ac80db&x-expires=1775613600&x-signature=GJvx%2Fqx7Fyn5QgBFsJ10YpCR7xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Mwambie maisha iko na kisengere nyuma,mwambie maisha iko na kisengere nyuma,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I wish ungeongea na Kikuyu na kiswahili ndio imuingie na aelewe,0,0.0,2025-07-21T19:10:48.000Z,isabelangamau,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7181859668100514822,7529614701639795462,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/116c62f764ede84b1576f128e3d991ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e467e272&x-expires=1775613600&x-signature=r3Fk5mTqv1OMSRbYNQh%2FaZPkWWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I wish ungeongea na Kikuyu na kiswahili ndio imuingie na aelewe,i wish ungeongea na kikuyu na kiswahili ndio imuingie na aelewe,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
muambie anaringa na saduku la maiti that car can kill him but am not wishing him bad,0,0.0,2025-07-21T19:00:48.000Z,doctorfavour4tiktok,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7077558724672226309,7529610817886683910,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a5a1e1a1227b483c8c7c8ee9c92fa32c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a4a442f&x-expires=1775613600&x-signature=JluQzKsYHefE2UVLReXWlP55GzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,muambie anaringa na saduku la maiti that car can kill him but am not wishing him bad,muambie anaringa na saduku la maiti that car can kill him but am not wishing him bad,v2,17,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Spaki ana utoto that is,0,0.0,2025-07-21T18:59:25.000Z,afiahaatieno,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6733561848823923718,7529611764058669829,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1fd2bafad6054f33e98c6e67cb514e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32bcf5ff&x-expires=1775613600&x-signature=r9rmKECsY9eEl9DI%2BdfL5JNy91w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Spaki ana utoto that is,spaki ana utoto that is,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Fresh breath of air listening to you,0,0.0,2025-07-21T10:21:41.000Z,jafuonji,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7258052674884207622,7529478336347964165,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Fresh breath of air listening to you,fresh breath of air listening to you,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I saw the video and was really surprised,0,0.0,2025-07-21T13:03:31.000Z,zaharaalimwataku,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6990360421631624197,7529520050513462022,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f2d1162ef658f2c9481e36b27fd7de2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87733e29&x-expires=1775613600&x-signature=UvX8Dhn2Tow7jA4aV4BuKX69icE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I saw the video and was really surprised,i saw the video and was really surprised,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
He forgot that thing is a moving coffin,0,0.0,2025-07-21T12:50:41.000Z,cathyjohn84,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7062990335665177605,7529515233767359237,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6f08833c7e71fc383428a8b88b31fc0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4868536&x-expires=1775613600&x-signature=3dw2IqPjRgcLk5zQ4SnbGdQojoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,He forgot that thing is a moving coffin,he forgot that thing is a moving coffin,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
where did this guy go si alikua anasoma news,0,0.0,2025-07-21T13:10:28.000Z,user5016591934274,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7037069725176185862,7529519919102739205,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7949d115090ea2ee60d348efc190b44b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9d93aed4&x-expires=1775613600&x-signature=MUzzs3O%2Frd%2FuXmOofOc4ee3PY08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,where did this guy go si alikua anasoma news,where did this guy go si alikua anasoma news,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
ambia hio mbwa inaringa na inatengeneza eyebrows what if hao clients wake hawana gari wakose kuenda huko,0,0.0,2025-07-21T16:11:09.000Z,godspurechoice,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7280839124764214278,7529568395164795653,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d91b1eb73cd362adcf0a11554faf6b97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06625f26&x-expires=1775613600&x-signature=NvPKEXsRm25lBn7fqghM0aBFBZM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,ambia hio mbwa inaringa na inatengeneza eyebrows what if hao clients wake hawana gari wakose kuenda huko,ambia hio mbwa inaringa na inatengeneza eyebrows what if hao clients wake hawana gari wakose kuenda huko,v2,17,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
thank you for your wise advise,0,0.0,2025-07-21T16:14:46.000Z,heyzoal.ndungu,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7188176721546413062,7529569329328849670,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c2f2eddf5b2be54cc28c11f531793f35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44e9bce8&x-expires=1775613600&x-signature=3Xw7%2FkV7i0odIa6meSD%2FpVB5xuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,thank you for your wise advise,thank you for your wise advise,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Thank you for this advice he need to know that,0,0.0,2025-07-21T04:11:40.000Z,mwaks75,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7322542650472432646,7529382966628664120,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1a0b5c5786371c3a908256d8cf16e03d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36896748&x-expires=1775613600&x-signature=aK3Ah5q2GuOhfPOKFct6oBpyDTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Thank you for this advice he need to know that,thank you for this advice he need to know that,v2,10,False,False,True,False,False,False,True,False,False,True,substantive_v2_len
True many people have cars and still are told by doctors please take a walk 30 min to 1 hour a day,0,0.0,2025-07-21T14:52:05.000Z,user4161116935528,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7328746524111471621,7529547087627060024,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3edaf0c2b5a094caeb82bcf45a3b853f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfa35679&x-expires=1775613600&x-signature=DQU3xF7gTY34X3%2FqrqgO%2BIsG2fI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,True many people have cars and still are told by doctors please take a walk 30 min to 1 hour a day,true many people have cars and still are told by doctors please take a walk 30 min to 1 hour a day,v2,22,True,True,True,False,False,False,False,False,False,True,substantive_v2_len
huyu ni ule wa NTV anchor alikua akileta news za 9pm,0,0.0,2025-07-21T16:28:50.000Z,missybrown747,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7425686437557355525,7529572955184431878,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3494c191fdfc71f4048dbb518407cdfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f5cd717&x-expires=1775613600&x-signature=EOUAUj374wxuAzt%2B%2Fr41Gmpq0mM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,huyu ni ule wa NTV anchor alikua akileta news za 9pm,huyu ni ule wa ntv anchor alikua akileta news za 9pm,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
wise words from a media legendary Eddie Kimani,0,0.0,2025-07-21T15:29:31.000Z,k_wambua,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7297519576753161221,7529557678810301189,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/26d6f95b8afd11be4ef1b96efe99a8d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67e2521d&x-expires=1775613600&x-signature=ijEC%2FAhs2NnhuHmrCslQnnqubZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,wise words from a media legendary Eddie Kimani,wise words from a media legendary eddie kimani,v2,8,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
yes wangapi wamemaliza campus na wanatarmac,0,0.0,2025-07-21T15:25:15.000Z,tyler62067,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6806710547783943174,7529556570234848056,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/782d5738b3f2409e655c2137a64b3e0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=419c2be1&x-expires=1775613600&x-signature=4RTUxxzUFuh1WZr8qhbtJi136Q8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,yes wangapi wamemaliza campus na wanatarmac,yes wangapi wamemaliza campus na wanatarmac,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
wachana na huyo alikata wanawake eyebrows hadi akachanganikiwa,0,0.0,2025-07-21T03:48:52.000Z,pure_truth2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7340856905894429702,7529377088928416518,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7340857407412502533~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6140d52d&x-expires=1775613600&x-signature=qcdu2ClpkS8lo85k9PQy5fTzWow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,wachana na huyo alikata wanawake eyebrows hadi akachanganikiwa,wachana na huyo alikata wanawake eyebrows hadi akachanganikiwa,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Good advice my school mate back in molo Academy,0,0.0,2025-07-22T11:59:27.000Z,mwas6300,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7079332154597344261,7529874619332739845,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82ac80db&x-expires=1775613600&x-signature=GJvx%2Fqx7Fyn5QgBFsJ10YpCR7xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Good advice my school mate back in molo Academy,good advice my school mate back in molo academy,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
