Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
EDDY-057,No,No,1,,,,,"Friends/socializing; Gender issues, e.g. equality; Mental health","Gender issues, e.g. equality; Mental health; Money/status",0,0.500000,"Commentary/reaction content, motivational/self-help content",Interview/conversational content,0,"Yes, explicitly",No,0,More progressive/equitable/expansive,Does not address masculinity or gender norms,0,Yes,Not applicable,0,Men need to be emotionally open,Not applicable,0,0.000000,Mental health/emotional struggle,Economic/status pressure,0,0.000000,Building community; More emotional growth/healing,More emotional growth/healing,0,0.500000,Commentary/opinion; Motivational speech; Personal story,Advice/instruction; Commentary/opinion; Personal story,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Information seeking,0,0.666667,"Cultural/social observations, Personal experience",Mixed,0,"Presented as common sense, Anecdotal examples","Anecdotal examples, Presented as common sense",0,Positive,Mixed,0,Not mentioned,Neutral,0,Mixed,Neutral,0,No,No,1,Yes,Yes,1,Calls for men to follow more equitable gender norms,Calls for men to follow more equitable gender norms,1,1.000000
EDDY-059,No,No,1,,,,,Mental health,"Gender issues, e.g. equality; Mental health",0,0.500000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,Does not address masculinity or gender norms,1,Not applicable,Not applicable,1,Not applicable,Not applicable,1,1.000000,Global political/social/cultural problems; Kenyan or Nigerian political/social problems; Mental health/emotional struggle,Global political/social/cultural problems; Mental health/emotional struggle,0,0.666667,Other,More emotional growth/healing,0,0.000000,Commentary/opinion,Advice/instruction; Commentary/opinion; Personal story,0,0.333333,Information seeking,Connection/social interaction; Information seeking,0,0.500000,No support,Mixed,0,No Justification,Anecdotal examples,0,Not mentioned,Positive,0,Not mentioned,Neutral,0,Not mentioned,Neutral,0,No,No,1,Yes,Yes,1,Calls for politicians or social figures to do something,Calls for men to follow more equitable gender norms,0,0.000000
EDDY-060,No,Yes,0,,Shares something violent or gross,0,0.000000,"Friends/socializing; Gender issues, e.g. equality; Mental health","Gender issues, e.g. equality",0,0.333333,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Mental health/emotional struggle; Men’s behavior,Men’s behavior,0,0.500000,Building community; More emotional growth/healing,More emotional growth/healing,0,0.500000,Commentary/opinion; Personal story,Advice/instruction; Commentary/opinion; Personal story,0,0.666667,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Documentation of events; Information seeking,0,0.500000,"Personal experience, Cultural/social observations",Mixed,0,"Anecdotal examples, Presented as common sense",Anecdotal examples,0,Positive,Positive,1,Not mentioned,Neutral,0,Negative,Neutral,0,No,Yes,0,NO,NO,1,,,,
EDDY-061,No,No,1,,,,,Fitness/self-improvement; Mental health,Mental health,0,0.500000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity/gender norms,Does not address masculinity or gender norms,0,Not applicable,Not applicable,1,Not applicable,Not applicable,1,1.000000,Global political/social/cultural problems,Mental health/emotional struggle,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Commentary/opinion,Advice/instruction; Personal story,0,0.000000,Information seeking,Connection/social interaction,0,0.000000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Not mentioned,Mixed,0,Not mentioned,Neutral,0,Not mentioned,Neutral,0,No,No,1,Yes,NO,0,Other,,0,0.000000
EDDY-062,No,No,1,,,,,Family/children; Gaming/technology,"Family/children; Gender issues, e.g. equality",0,0.333333,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,Mixed/unclear,More progressive/equitable/expansive,0,Yes,Unclear,0,Men are disadvantaged/victims; Mixed/unclear,Mixed/unclear,0,0.500000,Other; Western political/social influence,Global political/social/cultural problems; Men’s behavior,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Debate/argument,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.500000,Information seeking; Self expression/identity construction,Connection/social interaction,0,0.000000,"Generalizations about men/women, Cultural/social observations",Mixed,0,Presented as common sense,"Anecdotal examples, Presented as common sense",0,Mixed,Mixed,1,Positive,Positive,1,Unclear,Neutral,0,No,No,1,NO,NO,1,,,,
KIBE-001,No,No,1,,,,,Gender issues,"Dating/marriage; Gender issues, e.g. equality",0,0.000000,Conversational Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive,More regressive/traditional/restrictive,0,Yes,Unclear,0,Men need to be more emotionally open and heal,Mixed/unclear,0,0.000000,Mental Health / Kenyan Cultural Problems,No clear problem is identified,0,0.000000,More emotional growth / healing,No clear solution,0,0.000000,Commentary Content,Advice/instruction; Commentary/opinion; Personal story,0,0.000000,Identity Construction,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.000000,Cultural / Social Observations,Personal experience,0,No Justification,Anecdotal examples,0,Positive,Mixed,0,Positive,Negative,0,Negative,Neutral,0,No,No,1,NO,NO,1,,,,
KIBE-002,Yes,Yes,1,Other,Shares something sexual,0,0.000000,Dating/marriage; Mental health,Other,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly",No,0,More regressive/traditional/restrictive,Does not address masculinity or gender norms,0,Yes,Not applicable,0,Men need to be fully self-reliant; Men need to not show emotions,Not applicable,0,0.000000,Men's behavior,No clear problem is identified,0,0.000000,Other,No clear solution,0,0.000000,Advice/instruction,Advice/instruction; Commentary/opinion; Personal story,0,0.333333,Information seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.333333,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Mixed,Mixed,1,Negative,Not mentioned,0,Positive,Neutral,0,No,No,1,Yes,NO,0,Calls for men to follow more traditional gender norms,,0,0.000000
KIBE-003,Yes,Yes,1,Other,Compelling question,0,0.000000,"Dating/marriage; Gender issues, e.g. equality","Fitness/self-improvement; Gender issues, e.g. equality",0,0.333333,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Men need to be fully self-reliant; Men need to dominate/lead,Mixed/unclear,0,0.000000,Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Information seeking; Self expression/identity construction,0,0.400000,Generalizations about men/women,Personal experience,0,"Presented as common sense, No justification",No Justification,0,Negative,Mixed,0,Negative,Negative,1,Positive,Neutral,0,No,No,1,Yes,NO,0,Calls for men to follow more traditional gender norms,,0,0.000000
KIBE-004,No,Yes,0,,Compelling question,0,0.000000,Dating/marriage,"Gender issues, e.g. equality",0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Men need to dominate/lead,Mixed/unclear,0,0.000000,Men's behavior,No clear problem is identified,0,0.000000,Assert dominance/control,Building community,0,0.000000,Advice/instruction,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.250000,Information seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.333333,Mixed,Personal experience,0,Presented as common sense,No Justification,0,Neutral,Mixed,0,Negative,Negative,1,Positive,Neutral,0,No,No,1,Yes,NO,0,Calls for men to follow more traditional gender norms,,0,0.000000
KIBE-005,Yes,Yes,1,Humor or sarcasm,Compelling question; Shares something sexual,0,0.000000,"Gender issues, e.g. equality","Family/children; Gender issues, e.g. equality",0,0.500000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,Does not address masculinity or gender norms,1,Not applicable,Not applicable,1,Not applicable,Not applicable,1,1.000000,Other,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Commentary/opinion; Debate/argument; Personal story,0,0.666667,Information seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.333333,Personal experience,Mixed,0,Presented as common sense,"Anecdotal examples, Presented as common sense",0,Not mentioned,Mixed,0,Unclear,Not mentioned,0,Not mentioned,Neutral,0,No,No,1,NO,Yes,0,,Calls for audience to like the content; Calls for politicians or social figures to do something,0,0.000000
KIBE-006,Yes,Yes,1,Shares something surprising,Shares something sexual,0,0.000000,"Social issues, e.g. corruption","Family/children; Gender issues, e.g. equality; Money/status",0,0.000000,Commentary/reaction content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men are disadvantaged/victims,Men need to provide/succeed,0,0.000000,Global political/social/cultural problems,Economic/status pressure,0,0.000000,More equality/respect for men; Social or political change,No clear solution,0,0.000000,Commentary/opinion; Debate/argument,Advice/instruction; Commentary/opinion,0,0.333333,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.500000,"Generalizations about men/women, Cultural/social observations",No support,0,Presented as common sense,No Justification,0,Positive,Mixed,0,Negative,Not mentioned,0,Mixed,Neutral,0,Yes,No,0,NO,NO,1,,,,
KIBE-008,Yes,Yes,1,Compelling question; Other,Compelling question,0,0.500000,"Dating/marriage; Gender issues, e.g. equality; Money/status; Religion/morality","Family/children; Gender issues, e.g. equality",0,0.200000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Men need to dominate/lead; Men need to provide/succeed,Mixed/unclear,0,0.000000,Economic/status pressure; Men’s behavior; Women/feminism,Men’s behavior; Women/feminism,0,0.666667,Assert dominance/control; More wealth/status,More equality/respect for women,0,0.000000,Commentary/opinion; Debate/argument,Advice/instruction; Commentary/opinion; Debate/argument,0,0.666667,Entertainment/escapism; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Information seeking; Self expression/identity construction,0,0.400000,"Generalizations about men/women, Cultural/social observations, Moral/religious claims",Mixed,0,"No justification, Presented as common sense","Presented as common sense, References data",0,Mixed,Mixed,1,Negative,Negative,1,Positive,Mixed,0,No,No,1,Yes,NO,0,Calls for women to follow more traditional gender norms; Other,,0,0.000000
KIBE-009,No,Yes,0,,Compelling question,0,0.000000,Dating/marriage; Friends/socializing; Money/status,"Gender issues, e.g. equality",0,0.000000,"Interview/conversational content, Commentary/reaction content, Motivational/self-help content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead; Men need to improve themselves; Men need to provide/succeed,Men need to be fully self-reliant,0,0.000000,Economic/status pressure; Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,More self-discipline/fitness; More wealth/status; Other,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.200000,"Generalizations about men/women, Cultural/social observations",Personal experience,0,"Anecdotal examples, Presented as common sense",Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Neutral,0,No,No,1,Yes,NO,0,Calls for men to follow more traditional gender norms; Other,,0,0.000000
KIBE-011,No,No,1,,,,,Gender issues,"Gender issues, e.g. equality; Money/status",0,0.000000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead; Other,Men need to provide/succeed,0,0.000000,Women/feminism,Economic/status pressure; Global political/social/cultural problems; Men’s behavior; Women/feminism,0,0.250000,More equality/respect for men,No clear solution,0,0.000000,Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.250000,Entertainment/escapism; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Information seeking; Self expression/identity construction,0,0.400000,Generalizations about men/women,Mixed,0,Presented as common sense,"Anecdotal examples, Presented as common sense",0,Positive,Mixed,0,Negative,Negative,1,Positive,Neutral,0,Somewhat,No,0,NO,NO,1,,,,
