url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
https://x.com/UzochukwuDan/status/1831057404911595904,https://twitter.com/UzochukwuDan/status/1831057404911595904,1831057404911595904,@amerix @PweshyM111,0,0,0,0,Tue Sep 03 19:51:19 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @PweshyM111,@amerix @pweshym111,v2,2,False,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/TonyElites/status/1831163864307708106,https://twitter.com/TonyElites/status/1831163864307708106,1831163864307708106,@amerix Amen 🙏 Bishop,0,0,0,0,Wed Sep 04 02:54:21 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Amen 🙏 Bishop,@amerix amen 🙏 bishop,v2,3,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/kiremeti/status/1830602314626785412,https://twitter.com/kiremeti/status/1830602314626785412,1830602314626785412,"@amerix Well said
Breaking news, Rebecca miano, Nancy Macharia, Liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife",0,0,0,0,Mon Sep 02 13:42:57 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Well said
Breaking news, Rebecca miano, Nancy Macharia, Liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife","@amerix well said breaking news, rebecca miano, nancy macharia, liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife",v2,20,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/xambarsade/status/1831166347629261215,https://twitter.com/xambarsade/status/1831166347629261215,1831166347629261215,@amerix Simple,0,0,0,0,Wed Sep 04 03:04:13 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Simple,@amerix simple,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Tsunami042/status/1830603163612615146,https://twitter.com/Tsunami042/status/1830603163612615146,1830603163612615146,@amerix Clap for a man,0,0,0,0,Mon Sep 02 13:46:19 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Clap for a man,@amerix clap for a man,v2,5,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/GidamanoChampe/status/1830686876920934612,https://twitter.com/GidamanoChampe/status/1830686876920934612,1830686876920934612,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.",0,0,0,0,Mon Sep 02 19:18:58 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.","@amerix some1 wrote on tyrese, can't dispute fact all women cant be blamed for this. many celebrities choose women whose outward appearance is appealing for cameras. if you marry a ""trophy-wife,"" you will pay a ""trophy-price."" many celebrities care more about appearances than soul ties.",v2,48,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/Elgonjr254/status/1830597453076197860,https://twitter.com/Elgonjr254/status/1830597453076197860,1830597453076197860,@amerix #ManDay.,0,0,0,0,Mon Sep 02 13:23:38 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix #ManDay.,@amerix #manday.,v2,2,True,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/GlowMediaNews/status/1830596679826833735,https://twitter.com/GlowMediaNews/status/1830596679826833735,1830596679826833735,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",0,2,0,0,Mon Sep 02 13:20:33 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??","@amerix so if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",v2,22,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/crespobis101/status/1830644944731623586,https://twitter.com/crespobis101/status/1830644944731623586,1830644944731623586,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.",0,0,0,0,Mon Sep 02 16:32:21 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.","@amerix werey oni red pill😂... it is god who loves man, man cannot love god.",v2,15,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/LFCJoke/status/1830652441664123086,https://twitter.com/LFCJoke/status/1830652441664123086,1830652441664123086,@amerix Hii nayo ni uongo amerix bana aii😅😅,0,0,0,0,Mon Sep 02 17:02:08 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Hii nayo ni uongo amerix bana aii😅😅,@amerix hii nayo ni uongo amerix bana aii😅😅,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/abraham_pk38626/status/1830615393855217817,https://twitter.com/abraham_pk38626/status/1830615393855217817,1830615393855217817,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",0,0,0,0,Mon Sep 02 14:34:55 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm","@amerix women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",v2,29,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/mc_denoh72834/status/1830920089874424115,https://twitter.com/mc_denoh72834/status/1830920089874424115,1830920089874424115,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye",0,0,0,0,Tue Sep 03 10:45:40 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye","@amerix you are right,but when a man express himself to her ,ataanza kumpenda yeye",v2,15,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Kennedy06848557/status/1830904486467903991,https://twitter.com/Kennedy06848557/status/1830904486467903991,1830904486467903991,@amerix On point mr. @amerix,0,0,0,0,Tue Sep 03 09:43:40 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix On point mr. @amerix,@amerix on point mr. @amerix,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/MutheuMusyoki/status/1830944283752337674,https://twitter.com/MutheuMusyoki/status/1830944283752337674,1830944283752337674,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love",0,0,0,0,Tue Sep 03 12:21:49 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love","@amerix therefore, man must obey, submit, and respect god to be loved. very wrong scripturally. god's love is unconditional, we can never do anything to earn his love",v2,29,True,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/ron_davide/status/1830912020029333788,https://twitter.com/ron_davide/status/1830912020029333788,1830912020029333788,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.",0,0,0,0,Tue Sep 03 10:13:36 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.","@amerix i have always agreed with most of what you say but on this i strongly disagree. love is not unidirectional, it goes both ways.",v2,25,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Bryan52085466/status/1830622172144152694,https://twitter.com/Bryan52085466/status/1830622172144152694,1830622172144152694,@amerix Well polished and said,0,0,0,0,Mon Sep 02 15:01:51 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Well polished and said,@amerix well polished and said,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Moseehchege/status/1830905405775438004,https://twitter.com/Moseehchege/status/1830905405775438004,1830905405775438004,@amerix @amerix you should write a book.I have learnt a lot in this space.,0,0,0,0,Tue Sep 03 09:47:19 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @amerix you should write a book.I have learnt a lot in this space.,@amerix @amerix you should write a book.i have learnt a lot in this space.,v2,15,False,False,True,True,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/mlima_babe/status/1830754399657857509,https://twitter.com/mlima_babe/status/1830754399657857509,1830754399657857509,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",0,0,0,0,Mon Sep 02 23:47:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",@amerix lies don't listen to @amerix . read the bible to know the truth man can love god woman can love man oh gosh pple don't follow foolishly,v2,29,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/abrahamnamara5/status/1830932657997250953,https://twitter.com/abrahamnamara5/status/1830932657997250953,1830932657997250953,"@amerix Penetrate, seriously https://t.co/u7RKPUDfMy",0,0,0,0,Tue Sep 03 11:35:37 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Penetrate, seriously https://t.co/u7RKPUDfMy","@amerix penetrate, seriously https://t.co/u7rkpudfmy",v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/marionthe1st/status/1830881299818590234,https://twitter.com/marionthe1st/status/1830881299818590234,1830881299818590234,@amerix God loves us for free,0,0,0,0,Tue Sep 03 08:11:32 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix God loves us for free,@amerix god loves us for free,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Bonface57632969/status/1830787162553389098,https://twitter.com/Bonface57632969/status/1830787162553389098,1830787162553389098,@amerix .,0,0,0,0,Tue Sep 03 01:57:28 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix .,@amerix .,v2,1,False,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/cosmasmuti5160/status/1830621360898327035,https://twitter.com/cosmasmuti5160/status/1830621360898327035,1830621360898327035,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",0,0,0,0,Mon Sep 02 14:58:38 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",@amerix i fully support you. love is a result of submission. that's why we are all people of god and only those who submit to him are his children,v2,30,False,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/tutor_Henry_/status/1830620764183126166,https://twitter.com/tutor_Henry_/status/1830620764183126166,1830620764183126166,@amerix True that @amerix,0,0,0,0,Mon Sep 02 14:56:16 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix True that @amerix,@amerix true that @amerix,v2,4,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/kimcomptons/status/1830915024010817909,https://twitter.com/kimcomptons/status/1830915024010817909,1830915024010817909,@amerix This is deep... Thank you,0,0,0,0,Tue Sep 03 10:25:33 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix This is deep... Thank you,@amerix this is deep... thank you,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
